id,user_id,subtotal,delivery_fee,tax,total,status,customer_name,address,phone,payment_method,created_at
SYN001689,21,1412.0,0.0,112.96,1524.96,delivered,Prisha Kumar,211 Salt Lake,+91 9743949561,upi,2026-05-15T08:46:25.912Z
SYN001690,21,1544.0,0.0,123.52,1667.52,delivered,Prisha Kumar,216 Salt Lake,+91 7134998259,upi,2025-11-09T08:46:25.912Z
SYN001691,21,625.0,0.0,50.0,675.0,delivered,Prisha Kumar,298 Banjara Hills,+91 9132886781,card,2025-11-28T08:46:25.912Z
SYN001692,21,1740.0,0.0,139.2,1879.2,delivered,Prisha Kumar,439 Nehru Nagar,+91 9256637425,card,2025-12-10T08:46:25.912Z
SYN001693,21,1149.0,0.0,91.92,1240.92,delivered,Prisha Kumar,305 Park Street,+91 7166250585,cash,2026-02-15T08:46:25.912Z
SYN001694,21,752.0,0.0,60.16,812.16,delivered,Prisha Kumar,21 MG Road,+91 9201150064,upi,2026-02-12T08:46:25.912Z
SYN001695,21,1747.0,0.0,139.76,1886.76,delivered,Prisha Kumar,138 Brigade Road,+91 8239356343,card,2025-10-16T08:46:25.912Z
SYN001696,21,1741.0,0.0,139.28,1880.28,delivered,Prisha Kumar,260 Koramangala,+91 9644484265,upi,2026-08-06T08:46:25.912Z
SYN001697,21,4142.0,0.0,331.36,4473.36,delivered,Prisha Kumar,464 Andheri West,+91 7316782168,cash,2026-03-27T08:46:25.912Z
SYN001698,21,2275.0,0.0,182.0,2457.0,delivered,Prisha Kumar,175 Gandhi Path,+91 8778376660,card,2025-12-10T08:46:25.912Z
SYN001699,21,2525.0,0.0,202.0,2727.0,delivered,Prisha Kumar,145 Park Street,+91 9367219478,upi,2026-08-06T08:46:25.912Z
SYN001700,21,874.0,0.0,69.92,943.92,delivered,Prisha Kumar,246 Andheri West,+91 9814391774,upi,2026-02-18T08:46:25.912Z
SYN001701,21,1879.0,0.0,150.32,2029.32,delivered,Prisha Kumar,403 Salt Lake,+91 9360277852,cash,2026-01-08T08:46:25.912Z
SYN001702,21,2710.0,0.0,216.8,2926.8,delivered,Prisha Kumar,492 Banjara Hills,+91 8139467745,card,2025-09-29T08:46:25.912Z
SYN001703,21,2133.0,0.0,170.64,2303.64,delivered,Prisha Kumar,381 Brigade Road,+91 7763838010,upi,2026-05-06T08:46:25.912Z
SYN001704,22,1071.0,0.0,85.68,1156.68,delivered,Riya Bhat,348 Banjara Hills,+91 8078828725,upi,2025-11-07T08:46:25.912Z
SYN001705,22,2485.0,0.0,198.8,2683.8,delivered,Riya Bhat,487 Salt Lake,+91 9366822229,upi,2025-09-25T08:46:25.912Z
SYN001706,22,1133.0,0.0,90.64,1223.64,delivered,Riya Bhat,191 Andheri West,+91 9607257670,cash,2025-08-30T08:46:25.912Z
SYN001707,22,1879.0,0.0,150.32,2029.32,delivered,Riya Bhat,334 MG Road,+91 9580049268,cash,2026-07-03T08:46:25.912Z
SYN001708,22,1382.0,0.0,110.56,1492.56,delivered,Riya Bhat,278 Park Street,+91 8190352738,cash,2025-10-05T08:46:25.912Z
SYN001709,22,2018.0,0.0,161.44,2179.44,delivered,Riya Bhat,333 Nehru Nagar,+91 7003648797,cash,2025-12-26T08:46:25.912Z
SYN001710,22,1172.0,0.0,93.76,1265.76,delivered,Riya Bhat,192 Gandhi Path,+91 8226090911,upi,2025-09-16T08:46:25.912Z
SYN001711,22,953.0,0.0,76.24,1029.24,delivered,Riya Bhat,441 Banjara Hills,+91 9319859939,upi,2026-04-01T08:46:25.912Z
SYN001712,22,922.0,0.0,73.76,995.76,delivered,Riya Bhat,266 Koramangala,+91 9613395181,cash,2025-12-13T08:46:25.912Z
SYN001713,22,1054.0,0.0,84.32,1138.32,delivered,Riya Bhat,167 Andheri West,+91 8020981308,card,2026-05-14T08:46:25.912Z
SYN001714,22,2482.0,0.0,198.56,2680.56,delivered,Riya Bhat,74 Park Street,+91 9453819533,cash,2025-09-16T08:46:25.912Z
SYN001715,22,1499.0,0.0,119.92,1618.92,delivered,Riya Bhat,39 Banjara Hills,+91 7337223783,upi,2026-03-15T08:46:25.912Z
SYN001716,22,2741.0,0.0,219.28,2960.28,delivered,Riya Bhat,229 Laxmi Nagar,+91 8828944388,upi,2025-09-10T08:46:25.912Z
SYN001717,22,1281.0,0.0,102.48,1383.48,delivered,Riya Bhat,381 MG Road,+91 9775371032,card,2025-11-04T08:46:25.912Z
SYN001718,22,1778.0,0.0,142.24,1920.24,delivered,Riya Bhat,169 Banjara Hills,+91 9341241991,cash,2026-04-24T08:46:25.912Z
SYN001719,22,2517.0,0.0,201.36,2718.36,delivered,Riya Bhat,38 Salt Lake,+91 9788461829,upi,2026-05-09T08:46:25.912Z
SYN001720,22,1100.0,0.0,88.0,1188.0,delivered,Riya Bhat,248 MG Road,+91 7284467794,upi,2026-03-27T08:46:25.912Z
SYN001721,22,2010.0,0.0,160.8,2170.8,delivered,Riya Bhat,492 Banjara Hills,+91 7615212819,card,2025-10-18T08:46:25.912Z
SYN001722,22,1468.0,0.0,117.44,1585.44,delivered,Riya Bhat,428 Andheri West,+91 9840375918,upi,2025-11-09T08:46:25.912Z
SYN001723,22,1491.0,0.0,119.28,1610.28,delivered,Riya Bhat,368 Brigade Road,+91 7685099710,upi,2026-04-29T08:46:25.912Z
SYN001724,22,1646.0,0.0,131.68,1777.68,delivered,Riya Bhat,145 Banjara Hills,+91 8314620683,cash,2026-07-24T08:46:25.912Z
SYN001725,22,1431.0,0.0,114.48,1545.48,delivered,Riya Bhat,472 Nehru Nagar,+91 9600334496,card,2026-05-10T08:46:25.912Z
SYN001726,22,2032.0,0.0,162.56,2194.56,delivered,Riya Bhat,313 MG Road,+91 9737633232,card,2025-08-27T08:46:25.912Z
SYN001727,22,1852.0,0.0,148.16,2000.16,delivered,Riya Bhat,46 Brigade Road,+91 7766140978,cash,2026-05-21T08:46:25.912Z
SYN001728,22,972.0,0.0,77.76,1049.76,delivered,Riya Bhat,68 Andheri West,+91 8503770131,cash,2025-12-31T08:46:25.912Z
SYN001729,22,1093.0,0.0,87.44,1180.44,delivered,Riya Bhat,262 Nehru Nagar,+91 7728556162,card,2026-06-13T08:46:25.912Z
SYN001730,22,1341.0,0.0,107.28,1448.28,delivered,Riya Bhat,228 Gandhi Path,+91 9526641707,cash,2025-12-06T08:46:25.912Z
SYN001731,22,1789.0,0.0,143.12,1932.12,delivered,Riya Bhat,495 Banjara Hills,+91 9623179412,card,2026-05-28T08:46:25.912Z
SYN001732,22,337.0,49.0,26.96,412.96,delivered,Riya Bhat,353 Laxmi Nagar,+91 9470594162,upi,2026-07-25T08:46:25.912Z
SYN001733,22,1897.0,0.0,151.76,2048.76,delivered,Riya Bhat,93 Koramangala,+91 7576156004,cash,2025-10-21T08:46:25.912Z
SYN001734,22,2259.0,0.0,180.72,2439.72,delivered,Riya Bhat,250 Gandhi Path,+91 7660613863,card,2026-08-02T08:46:25.912Z
SYN001735,22,1881.0,0.0,150.48,2031.48,delivered,Riya Bhat,244 Koramangala,+91 9360014414,card,2026-04-03T08:46:25.912Z
SYN001736,22,1398.0,0.0,111.84,1509.84,delivered,Riya Bhat,333 MG Road,+91 7607914625,upi,2025-10-29T08:46:25.912Z
SYN001737,22,584.0,0.0,46.72,630.72,delivered,Riya Bhat,495 MG Road,+91 7866358823,card,2026-01-31T08:46:25.912Z
SYN001738,22,742.0,0.0,59.36,801.36,delivered,Riya Bhat,14 Laxmi Nagar,+91 7828517920,cash,2025-10-22T08:46:25.912Z
SYN001739,22,764.0,0.0,61.12,825.12,delivered,Riya Bhat,180 Banjara Hills,+91 9653231903,card,2026-04-27T08:46:25.912Z
SYN001740,22,823.0,0.0,65.84,888.84,delivered,Riya Bhat,433 Andheri West,+91 8760719390,card,2026-06-07T08:46:25.912Z
SYN001741,22,1268.0,0.0,101.44,1369.44,delivered,Riya Bhat,397 MG Road,+91 8534374245,card,2025-08-31T08:46:25.912Z
SYN001742,22,1473.0,0.0,117.84,1590.84,delivered,Riya Bhat,241 Andheri West,+91 7609036421,cash,2026-02-01T08:46:25.912Z
SYN001743,22,715.0,0.0,57.2,772.2,delivered,Riya Bhat,89 Nehru Nagar,+91 8266652255,upi,2026-05-13T08:46:25.912Z
SYN001744,22,636.0,0.0,50.88,686.88,delivered,Riya Bhat,468 Andheri West,+91 9636728169,cash,2026-07-16T08:46:25.912Z
SYN001745,22,1041.0,0.0,83.28,1124.28,delivered,Riya Bhat,393 Andheri West,+91 8552382856,card,2026-03-15T08:46:25.912Z
SYN001746,22,1919.0,0.0,153.52,2072.52,delivered,Riya Bhat,333 Laxmi Nagar,+91 9641915488,cash,2026-02-15T08:46:25.912Z
SYN001747,22,1840.0,0.0,147.2,1987.2,delivered,Riya Bhat,377 MG Road,+91 7895270462,cash,2025-10-14T08:46:25.912Z
SYN001748,22,1023.0,0.0,81.84,1104.84,delivered,Riya Bhat,179 Koramangala,+91 9369643740,upi,2026-06-12T08:46:25.912Z
SYN001749,22,702.0,0.0,56.16,758.16,delivered,Riya Bhat,53 Koramangala,+91 8576273707,upi,2026-07-28T08:46:25.912Z
SYN001750,22,1594.0,0.0,127.52,1721.52,delivered,Riya Bhat,142 Banjara Hills,+91 9152333932,cash,2026-07-28T08:46:25.912Z
SYN001751,22,2260.0,0.0,180.8,2440.8,delivered,Riya Bhat,421 Brigade Road,+91 8939311945,cash,2026-03-07T08:46:25.912Z
SYN001752,22,3395.0,0.0,271.6,3666.6,delivered,Riya Bhat,486 Park Street,+91 7200833602,card,2025-12-03T08:46:25.912Z
SYN001753,22,2767.0,0.0,221.36,2988.36,delivered,Riya Bhat,449 Banjara Hills,+91 8199394587,cash,2026-07-25T08:46:25.912Z
SYN001754,22,1608.0,0.0,128.64,1736.64,delivered,Riya Bhat,179 Gandhi Path,+91 9508562131,card,2026-06-16T08:46:25.912Z
SYN001755,22,2228.0,0.0,178.24,2406.24,delivered,Riya Bhat,259 MG Road,+91 9382643606,upi,2025-10-08T08:46:25.912Z
SYN001756,22,2158.0,0.0,172.64,2330.64,delivered,Riya Bhat,484 Brigade Road,+91 8015286169,cash,2026-01-30T08:46:25.912Z
SYN001757,22,2387.0,0.0,190.96,2577.96,delivered,Riya Bhat,110 Andheri West,+91 8066745734,cash,2026-06-26T08:46:25.912Z
SYN001758,22,1691.0,0.0,135.28,1826.28,delivered,Riya Bhat,133 Brigade Road,+91 8069156460,cash,2025-11-20T08:46:25.912Z
SYN001759,22,3337.0,0.0,266.96,3603.96,delivered,Riya Bhat,150 Koramangala,+91 9638437765,cash,2026-04-21T08:46:25.912Z
SYN001760,22,1580.0,0.0,126.4,1706.4,delivered,Riya Bhat,106 Park Street,+91 9900721434,card,2026-06-13T08:46:25.912Z
SYN001761,22,702.0,0.0,56.16,758.16,delivered,Riya Bhat,46 Nehru Nagar,+91 9855378982,cash,2026-04-14T08:46:25.912Z
SYN001762,22,914.0,0.0,73.12,987.12,delivered,Riya Bhat,376 Koramangala,+91 7132215680,upi,2026-07-25T08:46:25.912Z
SYN001763,22,2428.0,0.0,194.24,2622.24,delivered,Riya Bhat,161 MG Road,+91 8807116034,upi,2025-09-30T08:46:25.912Z
SYN001764,22,1940.0,0.0,155.2,2095.2,delivered,Riya Bhat,476 Laxmi Nagar,+91 9423826938,cash,2025-10-28T08:46:25.912Z
SYN001765,22,495.0,49.0,39.6,583.6,delivered,Riya Bhat,328 Koramangala,+91 9054340190,upi,2025-10-08T08:46:25.912Z
SYN001766,22,2040.0,0.0,163.2,2203.2,delivered,Riya Bhat,226 Andheri West,+91 7492952516,upi,2026-01-20T08:46:25.912Z
SYN001767,22,2261.0,0.0,180.88,2441.88,delivered,Riya Bhat,405 Nehru Nagar,+91 9460836756,upi,2026-02-07T08:46:25.912Z
SYN001768,22,1572.0,0.0,125.76,1697.76,delivered,Riya Bhat,465 Nehru Nagar,+91 7817676316,cash,2026-06-15T08:46:25.912Z
SYN001769,22,953.0,0.0,76.24,1029.24,delivered,Riya Bhat,362 Gandhi Path,+91 9768111745,upi,2025-11-14T08:46:25.912Z
SYN001770,22,1501.0,0.0,120.08,1621.08,delivered,Riya Bhat,185 Koramangala,+91 7609449635,upi,2026-04-03T08:46:25.912Z
SYN001771,22,990.0,0.0,79.2,1069.2,delivered,Riya Bhat,71 Gandhi Path,+91 9108872512,upi,2026-04-17T08:46:25.912Z
SYN001772,22,1543.0,0.0,123.44,1666.44,delivered,Riya Bhat,66 Andheri West,+91 8554458745,cash,2026-02-06T08:46:25.912Z
SYN001773,22,1654.0,0.0,132.32,1786.32,delivered,Riya Bhat,54 Nehru Nagar,+91 8386658051,card,2026-06-22T08:46:25.912Z
SYN001774,22,1032.0,0.0,82.56,1114.56,delivered,Riya Bhat,364 Laxmi Nagar,+91 8032222959,cash,2026-03-12T08:46:25.912Z
SYN001775,22,1741.0,0.0,139.28,1880.28,delivered,Riya Bhat,36 Laxmi Nagar,+91 7046512442,cash,2026-08-11T08:46:25.912Z
SYN001776,22,1770.0,0.0,141.6,1911.6,delivered,Riya Bhat,260 Banjara Hills,+91 8564261616,cash,2025-09-16T08:46:25.912Z
SYN001777,22,876.0,0.0,70.08,946.08,delivered,Riya Bhat,251 Laxmi Nagar,+91 7238986526,upi,2025-11-08T08:46:25.912Z
SYN001778,22,1821.0,0.0,145.68,1966.68,delivered,Riya Bhat,324 Gandhi Path,+91 9707619066,cash,2026-03-21T08:46:25.912Z
SYN001779,22,1857.0,0.0,148.56,2005.56,delivered,Riya Bhat,376 Salt Lake,+91 7723364115,upi,2026-08-08T08:46:25.912Z
SYN001780,22,1232.0,0.0,98.56,1330.56,delivered,Riya Bhat,371 Nehru Nagar,+91 8180624496,cash,2025-12-23T08:46:25.912Z
SYN001781,22,2081.0,0.0,166.48,2247.48,delivered,Riya Bhat,45 Andheri West,+91 7312032471,card,2026-07-20T08:46:25.912Z
SYN001782,22,945.0,0.0,75.6,1020.6,delivered,Riya Bhat,34 Brigade Road,+91 9349214071,cash,2026-08-14T08:46:25.912Z
SYN001783,22,2440.0,0.0,195.2,2635.2,delivered,Riya Bhat,185 Park Street,+91 9735765830,cash,2025-11-07T08:46:25.912Z
SYN001784,22,1991.0,0.0,159.28,2150.28,delivered,Riya Bhat,197 Nehru Nagar,+91 8234537726,upi,2026-01-13T08:46:25.912Z
SYN001785,22,1243.0,0.0,99.44,1342.44,delivered,Riya Bhat,167 Banjara Hills,+91 8481750500,cash,2025-12-02T08:46:25.912Z
SYN001786,22,1608.0,0.0,128.64,1736.64,delivered,Riya Bhat,81 Park Street,+91 9286599064,cash,2025-12-23T08:46:25.912Z
SYN001787,22,1760.0,0.0,140.8,1900.8,delivered,Riya Bhat,159 Andheri West,+91 8076961319,card,2026-07-28T08:46:25.912Z
SYN001788,22,2072.0,0.0,165.76,2237.76,delivered,Riya Bhat,258 Banjara Hills,+91 8577740434,card,2025-11-28T08:46:25.912Z
SYN001789,22,781.0,0.0,62.48,843.48,delivered,Riya Bhat,491 Park Street,+91 7348862405,card,2025-12-19T08:46:25.912Z
SYN001790,22,2550.0,0.0,204.0,2754.0,delivered,Riya Bhat,465 Brigade Road,+91 9232421090,cash,2025-09-14T08:46:25.912Z
SYN001791,22,2742.0,0.0,219.36,2961.36,delivered,Riya Bhat,234 Nehru Nagar,+91 7937834460,upi,2026-06-06T08:46:25.912Z
SYN001792,22,2270.0,0.0,181.6,2451.6,delivered,Riya Bhat,376 Gandhi Path,+91 8506320170,cash,2026-07-24T08:46:25.912Z
SYN001793,22,1413.0,0.0,113.04,1526.04,delivered,Riya Bhat,48 Brigade Road,+91 7054487168,upi,2025-11-21T08:46:25.912Z
SYN001794,22,1678.0,0.0,134.24,1812.24,delivered,Riya Bhat,59 Park Street,+91 7143934426,card,2026-07-10T08:46:25.912Z
SYN001795,22,314.0,49.0,25.12,388.12,delivered,Riya Bhat,6 Salt Lake,+91 8450074638,upi,2026-06-04T08:46:25.912Z
SYN001796,22,2305.0,0.0,184.4,2489.4,delivered,Riya Bhat,139 Nehru Nagar,+91 7930735187,upi,2026-06-22T08:46:25.912Z
SYN001797,22,1545.0,0.0,123.6,1668.6,delivered,Riya Bhat,260 Koramangala,+91 8043126790,card,2025-09-03T08:46:25.912Z
SYN001798,22,1062.0,0.0,84.96,1146.96,delivered,Riya Bhat,260 Brigade Road,+91 9534549790,card,2026-01-29T08:46:25.912Z
SYN001799,22,1858.0,0.0,148.64,2006.64,delivered,Riya Bhat,392 MG Road,+91 7704473435,cash,2026-08-06T08:46:25.912Z
SYN001800,22,577.0,0.0,46.16,623.16,delivered,Riya Bhat,238 Salt Lake,+91 9933174703,upi,2026-01-16T08:46:25.912Z
SYN001801,22,1420.0,0.0,113.6,1533.6,delivered,Riya Bhat,404 Andheri West,+91 9423410733,upi,2025-08-31T08:46:25.912Z
SYN001802,22,2968.0,0.0,237.44,3205.44,delivered,Riya Bhat,349 Banjara Hills,+91 8906950608,cash,2025-11-24T08:46:25.912Z
SYN001803,22,784.0,0.0,62.72,846.72,delivered,Riya Bhat,427 Banjara Hills,+91 9005376881,upi,2025-09-05T08:46:25.912Z
SYN001804,22,2726.0,0.0,218.08,2944.08,delivered,Riya Bhat,45 Park Street,+91 8494877700,upi,2026-04-02T08:46:25.912Z
SYN001805,22,1562.0,0.0,124.96,1686.96,delivered,Riya Bhat,70 Koramangala,+91 7354487976,upi,2025-09-15T08:46:25.912Z
SYN001806,22,2024.0,0.0,161.92,2185.92,delivered,Riya Bhat,94 Gandhi Path,+91 7077757042,upi,2025-09-15T08:46:25.912Z
SYN001807,22,1294.0,0.0,103.52,1397.52,delivered,Riya Bhat,478 MG Road,+91 8296629073,upi,2025-10-14T08:46:25.912Z
SYN001808,22,494.0,49.0,39.52,582.52,delivered,Riya Bhat,287 Nehru Nagar,+91 8292612905,card,2026-01-12T08:46:25.912Z
SYN001809,22,1799.0,0.0,143.92,1942.92,delivered,Riya Bhat,51 Andheri West,+91 9034471497,cash,2026-07-20T08:46:25.912Z
SYN001810,22,1303.0,0.0,104.24,1407.24,delivered,Riya Bhat,445 MG Road,+91 8855823039,cash,2026-05-28T08:46:25.912Z
SYN001811,22,1138.0,0.0,91.04,1229.04,delivered,Riya Bhat,413 Park Street,+91 7479692944,cash,2025-10-23T08:46:25.912Z
SYN001812,22,1545.0,0.0,123.6,1668.6,delivered,Riya Bhat,124 Brigade Road,+91 7504221036,upi,2025-11-15T08:46:25.912Z
SYN001813,22,2278.0,0.0,182.24,2460.24,delivered,Riya Bhat,150 Salt Lake,+91 8457346572,upi,2025-09-12T08:46:25.912Z
SYN001814,22,1400.0,0.0,112.0,1512.0,delivered,Riya Bhat,211 Banjara Hills,+91 9302335788,upi,2025-12-21T08:46:25.912Z
SYN001815,22,1223.0,0.0,97.84,1320.84,delivered,Riya Bhat,226 Salt Lake,+91 9515039090,card,2026-06-10T08:46:25.912Z
SYN001816,22,1679.0,0.0,134.32,1813.32,delivered,Riya Bhat,179 Banjara Hills,+91 7794551627,upi,2026-05-11T08:46:25.912Z
SYN001817,22,1342.0,0.0,107.36,1449.36,delivered,Riya Bhat,341 Andheri West,+91 9835095092,card,2025-11-26T08:46:25.912Z
SYN001818,22,2130.0,0.0,170.4,2300.4,delivered,Riya Bhat,414 Andheri West,+91 9808678224,card,2025-10-14T08:46:25.912Z
SYN001819,22,946.0,0.0,75.68,1021.68,delivered,Riya Bhat,136 Koramangala,+91 7275767185,cash,2025-10-27T08:46:25.912Z
SYN001820,22,1844.0,0.0,147.52,1991.52,delivered,Riya Bhat,405 Nehru Nagar,+91 9348533399,upi,2026-06-01T08:46:25.912Z
SYN001821,22,3373.0,0.0,269.84,3642.84,delivered,Riya Bhat,403 Gandhi Path,+91 8142879192,cash,2026-08-16T08:46:25.912Z
SYN001822,22,2002.0,0.0,160.16,2162.16,delivered,Riya Bhat,24 Brigade Road,+91 7316744442,upi,2025-10-08T08:46:25.912Z
SYN001823,22,930.0,0.0,74.4,1004.4,delivered,Riya Bhat,251 Gandhi Path,+91 8498538764,card,2026-02-28T08:46:25.912Z
SYN001824,22,724.0,0.0,57.92,781.92,delivered,Riya Bhat,266 Koramangala,+91 9112727857,upi,2025-08-28T08:46:25.912Z
SYN001825,22,1747.0,0.0,139.76,1886.76,delivered,Riya Bhat,258 Gandhi Path,+91 9279583011,card,2026-02-04T08:46:25.912Z
SYN001826,22,1928.0,0.0,154.24,2082.24,delivered,Riya Bhat,251 Koramangala,+91 8932380017,card,2026-07-02T08:46:25.912Z
SYN001827,22,1359.0,0.0,108.72,1467.72,delivered,Riya Bhat,111 Banjara Hills,+91 9921350206,card,2026-08-04T08:46:25.912Z
SYN001828,22,1242.0,0.0,99.36,1341.36,delivered,Riya Bhat,410 Brigade Road,+91 8882226546,upi,2025-09-14T08:46:25.912Z
SYN001829,22,1652.0,0.0,132.16,1784.16,delivered,Riya Bhat,231 Nehru Nagar,+91 7018224690,card,2026-08-08T08:46:25.912Z
SYN001830,22,1732.0,0.0,138.56,1870.56,delivered,Riya Bhat,331 Banjara Hills,+91 9801313288,cash,2026-05-03T08:46:25.912Z
SYN001831,22,1443.0,0.0,115.44,1558.44,delivered,Riya Bhat,66 MG Road,+91 7491877713,cash,2025-12-17T08:46:25.912Z
SYN001832,22,1530.0,0.0,122.4,1652.4,delivered,Riya Bhat,73 Banjara Hills,+91 7652213642,cash,2026-02-05T08:46:25.912Z
SYN001833,22,1473.0,0.0,117.84,1590.84,delivered,Riya Bhat,57 Nehru Nagar,+91 9630468365,card,2026-08-15T08:46:25.912Z
SYN001834,22,553.0,0.0,44.24,597.24,delivered,Riya Bhat,344 Gandhi Path,+91 8741090960,upi,2025-11-19T08:46:25.912Z
SYN001835,22,1633.0,0.0,130.64,1763.64,delivered,Riya Bhat,100 Banjara Hills,+91 8530579644,upi,2025-11-26T08:46:25.912Z
SYN001836,22,2377.0,0.0,190.16,2567.16,delivered,Riya Bhat,337 Nehru Nagar,+91 9431880862,cash,2026-07-11T08:46:25.912Z
SYN001837,22,2380.0,0.0,190.4,2570.4,delivered,Riya Bhat,129 Gandhi Path,+91 7979977587,upi,2026-03-02T08:46:25.912Z
SYN001838,22,1839.0,0.0,147.12,1986.12,delivered,Riya Bhat,447 Park Street,+91 8781231781,card,2025-10-25T08:46:25.912Z
SYN001839,22,892.0,0.0,71.36,963.36,delivered,Riya Bhat,228 Salt Lake,+91 8115796889,cash,2026-06-05T08:46:25.912Z
SYN001840,22,522.0,0.0,41.76,563.76,delivered,Riya Bhat,56 Salt Lake,+91 7472061014,card,2026-07-26T08:46:25.912Z
SYN001841,22,1942.0,0.0,155.36,2097.36,delivered,Riya Bhat,332 Banjara Hills,+91 9407991215,card,2025-10-12T08:46:25.912Z
SYN001842,22,1930.0,0.0,154.4,2084.4,delivered,Riya Bhat,343 Salt Lake,+91 8838867397,upi,2026-05-20T08:46:25.912Z
SYN001843,22,1550.0,0.0,124.0,1674.0,delivered,Riya Bhat,387 Park Street,+91 8422830954,cash,2025-09-14T08:46:25.912Z
SYN001844,22,1359.0,0.0,108.72,1467.72,delivered,Riya Bhat,38 Laxmi Nagar,+91 9589612555,cash,2025-12-30T08:46:25.912Z
SYN001845,23,4535.0,0.0,362.8,4897.8,delivered,Rahul Iyer,431 Park Street,+91 9919336857,card,2025-11-11T08:46:25.912Z
SYN001846,23,3238.0,0.0,259.04,3497.04,delivered,Rahul Iyer,216 Nehru Nagar,+91 7084773506,card,2025-12-27T08:46:25.912Z
SYN001847,23,3875.0,0.0,310.0,4185.0,delivered,Rahul Iyer,80 Gandhi Path,+91 8723441225,cash,2026-05-01T08:46:25.912Z
SYN001848,23,4781.0,0.0,382.48,5163.48,delivered,Rahul Iyer,367 Koramangala,+91 7849752472,card,2026-06-28T08:46:25.912Z
SYN001849,23,2924.0,0.0,233.92,3157.92,delivered,Rahul Iyer,367 Laxmi Nagar,+91 8254554903,card,2026-08-07T08:46:25.912Z
SYN001850,23,2868.0,0.0,229.44,3097.44,delivered,Rahul Iyer,397 Nehru Nagar,+91 7246238626,upi,2025-09-27T08:46:25.912Z
SYN001851,23,2976.0,0.0,238.08,3214.08,delivered,Rahul Iyer,213 Nehru Nagar,+91 9620041408,cash,2025-10-21T08:46:25.912Z
SYN001852,23,3243.0,0.0,259.44,3502.44,delivered,Rahul Iyer,45 Gandhi Path,+91 9033849140,card,2025-10-28T08:46:25.912Z
SYN001853,23,2428.0,0.0,194.24,2622.24,delivered,Rahul Iyer,213 Banjara Hills,+91 7445316291,upi,2026-03-13T08:46:25.912Z
SYN001854,23,3622.0,0.0,289.76,3911.76,delivered,Rahul Iyer,185 Koramangala,+91 8365618526,cash,2026-03-07T08:46:25.912Z
SYN001855,23,3572.0,0.0,285.76,3857.76,delivered,Rahul Iyer,290 Park Street,+91 9778472979,cash,2026-07-10T08:46:25.912Z
SYN001856,23,2217.0,0.0,177.36,2394.36,delivered,Rahul Iyer,130 Andheri West,+91 7613498113,upi,2026-01-04T08:46:25.912Z
SYN001857,23,3122.0,0.0,249.76,3371.76,delivered,Rahul Iyer,375 Andheri West,+91 7103467827,cash,2026-05-24T08:46:25.912Z
SYN001858,23,2738.0,0.0,219.04,2957.04,delivered,Rahul Iyer,436 Park Street,+91 9725421335,upi,2025-10-01T08:46:25.912Z
SYN001859,23,4328.0,0.0,346.24,4674.24,delivered,Rahul Iyer,51 Banjara Hills,+91 9424859018,upi,2025-11-01T08:46:25.912Z
SYN001860,23,4108.0,0.0,328.64,4436.64,delivered,Rahul Iyer,333 Park Street,+91 8444369129,cash,2025-12-05T08:46:25.912Z
SYN001861,23,3731.0,0.0,298.48,4029.48,delivered,Rahul Iyer,87 Laxmi Nagar,+91 7012123494,cash,2026-04-13T08:46:25.912Z
SYN001862,23,4683.0,0.0,374.64,5057.64,delivered,Rahul Iyer,469 Salt Lake,+91 9710358057,card,2026-06-27T08:46:25.912Z
SYN001863,23,2099.0,0.0,167.92,2266.92,delivered,Rahul Iyer,351 Park Street,+91 7023466908,cash,2026-06-04T08:46:25.912Z
SYN001864,23,3478.0,0.0,278.24,3756.24,delivered,Rahul Iyer,316 MG Road,+91 8257396691,cash,2025-10-18T08:46:25.912Z
SYN001865,23,2937.0,0.0,234.96,3171.96,delivered,Rahul Iyer,342 Banjara Hills,+91 8234285101,upi,2026-01-17T08:46:25.912Z
SYN001866,23,3187.0,0.0,254.96,3441.96,delivered,Rahul Iyer,140 Laxmi Nagar,+91 7854086727,card,2026-02-02T08:46:25.912Z
SYN001867,23,2986.0,0.0,238.88,3224.88,delivered,Rahul Iyer,399 Salt Lake,+91 9091837832,card,2025-12-22T08:46:25.912Z
SYN001868,23,3392.0,0.0,271.36,3663.36,delivered,Rahul Iyer,465 Koramangala,+91 9154345766,cash,2026-07-03T08:46:25.912Z
SYN001869,23,4940.0,0.0,395.2,5335.2,delivered,Rahul Iyer,376 Banjara Hills,+91 9181918056,card,2025-12-14T08:46:25.912Z
SYN001870,23,1580.0,0.0,126.4,1706.4,delivered,Rahul Iyer,43 Laxmi Nagar,+91 8239819602,cash,2026-06-10T08:46:25.912Z
SYN001871,23,4273.0,0.0,341.84,4614.84,delivered,Rahul Iyer,3 Koramangala,+91 8972414131,card,2025-11-09T08:46:25.912Z
SYN001872,23,3933.0,0.0,314.64,4247.64,delivered,Rahul Iyer,35 Andheri West,+91 7951599475,cash,2025-09-19T08:46:25.912Z
SYN001873,23,3774.0,0.0,301.92,4075.92,delivered,Rahul Iyer,341 Brigade Road,+91 8349819530,upi,2025-12-27T08:46:25.912Z
SYN001874,23,3699.0,0.0,295.92,3994.92,delivered,Rahul Iyer,145 Banjara Hills,+91 9771936562,card,2026-06-15T08:46:25.912Z
